,img,category,img_size,2d_keypoints,mask,img_source,model,model_raw,model_source,3d_keypoints,voxel,rot_mat,trans_mat,focal_length,cam_position,inplane_rotation,truncated,occluded,slightly_occluded,bbox
45,img/bed/0046.jpg,bed,"[300, 300]","[[[245.0, 201.09375], [22.0, 183.09375], [-1.0, -1.0], [284.0, 90.09375], [271.0, 160.09375], [61.0, 140.09375], [70.0, 76.09375], [275.0, 84.09375], [19.0, 152.09375], [247.0, 175.09375], [282.0, 162.09375], [278.0, 180.09375], [-1.0, -1.0], [-1.0, -1.0]], [[247.5, 195.09375], [20.5, 175.09375], [-1.0, -1.0], [280.5, 86.09375], [270.5, 153.09375], [60.5, 138.09375], [67.5, 73.09375], [276.5, 83.09375], [20.5, 151.09375], [245.5, 168.09375], [277.5, 174.09375], [271.5, 178.09375], [-1.0, -1.0], [-1.0, -1.0]], [[251.0, 198.09375], [19.0, 177.09375], [70.0, 75.09375], [272.0, 82.09375], [272.0, 156.09375], [62.0, 137.09375], [-1.0, -1.0], [281.0, 86.09375], [19.0, 152.09375], [251.0, 175.09375], [262.0, 146.09375], [-1.0, -1.0], [-1.0, -1.0], [-1.0, -1.0]]]",mask/bed/0046.png,internet,model/bed/IKEA_BEDDINGE/model.obj,,ikea,model/bed/IKEA_BEDDINGE/3d_keypoints.txt,model/bed/IKEA_BEDDINGE/voxel.mat,"[[0.8910072724933779, 0.0062612805406793695, -0.45394585220035033], [0.07311485655210762, 0.9848733460465567, 0.1570945893352917], [0.44806278367576585, -0.17316260743315842, 0.877071521183805]]","[-0.006113288528440002, 0.020794381050299997, 2.67120728063]",78.38730852074667,"[-1.1929419635839427, 0.44211166307885397, -2.348881619741777]",-0.009796127850358263,False,False,False,"[18, 86, 283, 215]"
46,img/bed/0047.jpg,bed,"[250, 250]","[[[183.0, 155.09375], [15.0, 129.09375], [69.0, 68.09375], [226.0, 80.09375], [218.0, 130.09375], [60.0, 114.09375], [-1.0, -1.0], [-1.0, -1.0], [-1.0, -1.0], [183.0, 144.09375], [215.0, 122.09375], [-1.0, -1.0], [-1.0, -1.0], [-1.0, -1.0]], [[182.0, 163.4833374], [17.0, 141.4833374], [66.0, 69.4833374], [228.0, 80.4833374], [218.0, 134.4833374], [61.0, 116.4833374], [-1.0, -1.0], [235.0, 84.4833374], [18.0, 123.4833374], [187.0, 141.4833374], [209.0, 129.4833374], [213.0, 163.4833374], [67.0, 112.4833374], [-1.0, -1.0]], [[181.0, 161.09375], [13.0, 139.09375], [-1.0, -1.0], [-1.0, -1.0], [221.0, 135.09375], [58.0, 113.09375], [69.0, 67.09375], [231.0, 79.09375], [15.0, 126.09375], [183.0, 146.09375], [-1.0, -1.0], [-1.0, -1.0], [-1.0, -1.0], [-1.0, -1.0]]]",mask/bed/0047.png,internet,model/bed/IKEA_BEDDINGE/model.obj,,ikea,model/bed/IKEA_BEDDINGE/3d_keypoints.txt,model/bed/IKEA_BEDDINGE/voxel.mat,"[[0.8248298700309772, -0.009786419659146724, -0.5652963041582143], [0.08744185014455216, 0.9900278641022644, 0.11044795672354381], [0.558578202535669, -0.1405313285049394, 0.8174602971158036]]","[0.002801749254599998, 0.0171652837213, 2.86234402796]",81.837966419968,"[-1.6026549128169811, 0.3852823188020754, -2.3401646515586214]",-0.011436018042018466,False,False,False,"[19, 74, 232, 179]"
47,img/bed/0048.jpg,bed,"[564, 564]","[[[418.5, 383.09375], [18.5, 327.09375], [-1.0, -1.0], [548.5, 173.09375], [532.5, 302.09375], [-1.0, -1.0], [146.5, 150.09375], [534.5, 165.09375], [11.5, 281.09375], [425.5, 332.09375], [513.5, 296.09375], [-1.0, -1.0], [-1.0, -1.0], [-1.0, -1.0]], [[419.552063, 380.3298378], [13.55206299, 325.3298378], [-1.0, -1.0], [546.552063, 163.3298378], [510.552063, 283.3298378], [125.552063, 256.3298378], [144.552063, 145.3298378], [530.552063, 160.3298378], [14.55206299, 281.3298378], [422.552063, 326.3298378], [532.552063, 291.3298378], [516.552063, 349.3298378], [-1.0, -1.0], [-1.0, -1.0]], [[418.0, 379.09375], [17.0, 328.09375], [-1.0, -1.0], [548.0, 172.09375], [513.0, 292.09375], [123.0, 261.09375], [144.0, 147.09375], [536.0, 163.09375], [14.0, 283.09375], [423.0, 322.09375], [534.0, 298.09375], [532.0, 322.09375], [-1.0, -1.0], [-1.0, -1.0]]]",mask/bed/0048.png,internet,model/bed/IKEA_BEDDINGE/model.obj,,ikea,model/bed/IKEA_BEDDINGE/3d_keypoints.txt,model/bed/IKEA_BEDDINGE/voxel.mat,"[[0.7882560154198082, 0.008121707964430978, -0.6152938257566279], [0.0814139633002089, 0.9897461332008136, 0.11736421257687406], [0.6099378826849824, -0.1426065555077253, 0.7795121227998848]]","[0.002590709462699997, 0.0235377693587, 3.36958721139]",110.08527830354609,"[-2.059197334646527, 0.4572077685065866, -2.627802524339834]",-0.010854488649211331,False,False,False,"[13, 148, 552, 414]"
48,img/bed/0049.jpg,bed,"[400, 398]","[[[338.0, 136.09375], [140.0, 225.09375], [47.0, 47.09375], [257.0, 36.09375], [-1.0, -1.0], [73.0, 152.09375], [49.0, 51.09375], [-1.0, -1.0], [140.0, 198.09375], [337.0, 124.09375], [266.0, 97.09375], [266.0, 97.09375], [-1.0, -1.0], [-1.0, -1.0]], [[345.0, 150.4833069], [140.0, 236.4833069], [48.0, 54.48330688], [265.0, 40.48330688], [272.0, 101.4833069], [69.0, 155.4833069], [34.0, 64.48330688], [-1.0, -1.0], [144.0, 200.4833374], [348.0, 124.4833374], [261.0, 98.4833374], [263.0, 87.4833374], [68.0, 142.4833374], [49.0, 179.4833374]], [[-1.0, -1.0], [-1.0, -1.0], [-1.0, -1.0], [-1.0, -1.0], [-1.0, -1.0], [-1.0, -1.0], [-1.0, -1.0], [-1.0, -1.0], [-1.0, -1.0], [-1.0, -1.0], [-1.0, -1.0], [-1.0, -1.0], [-1.0, -1.0], [-1.0, -1.0]]]",mask/bed/0049.png,internet,model/bed/IKEA_BEDDINGE/model.obj,,ikea,model/bed/IKEA_BEDDINGE/3d_keypoints.txt,model/bed/IKEA_BEDDINGE/voxel.mat,"[[0.7127040462458767, -0.0030441439624244488, 0.7014582494006973], [-0.29696706539565176, 0.9046470070497972, 0.3056539787179923], [-0.6355025606046366, -0.4261508252055606, 0.6438415718494497]]","[-0.05373355080390002, 0.22388122942099997, 1.0543667827299998]",29.22886717167999,"[0.7748342610168104, 0.2466222177351255, -0.7095835127505474]",-0.21048245197222645,False,False,False,"[31, 46, 357, 244]"
49,img/bed/0050.jpg,bed,"[480, 360]","[[[-1.0, -1.0], [-1.0, -1.0], [-1.0, -1.0], [-1.0, -1.0], [-1.0, -1.0], [-1.0, -1.0], [-1.0, -1.0], [-1.0, -1.0], [354.5, 215.09375], [-1.0, -1.0], [-1.0, -1.0], [-1.0, -1.0], [333.5, 237.09375], [332.5, 240.09375]], [[304.0, 173.6999969], [121.0, 171.6999969], [-1.0, -1.0], [358.0, 213.7000046], [332.0, 243.7000046], [-1.0, -1.0], [-1.0, -1.0], [357.0, 215.7000122], [128.0, 159.7000122], [320.0, 166.7000122], [333.0, 237.7000122], [334.0, 234.7000122], [-1.0, -1.0], [-1.0, -1.0]], [[304.5, 175.09375], [122.5, 168.09375], [-1.0, -1.0], [359.5, 224.09375], [335.5, 235.09375], [-1.0, -1.0], [-1.0, -1.0], [358.5, 213.09375], [129.5, 156.09375], [321.5, 166.09375], [338.5, 250.09375], [326.5, 252.09375], [-1.0, -1.0], [-1.0, -1.0]]]",mask/bed/0050.png,internet,model/bed/IKEA_BEDDINGE/model.obj,,ikea,model/bed/IKEA_BEDDINGE/3d_keypoints.txt,model/bed/IKEA_BEDDINGE/voxel.mat,"[[-0.870407309497691, 0.09968809687597496, 0.48213421255314076], [-0.046003170904376695, 0.9585338807746973, -0.2812410134986384], [-0.4901783592119644, -0.26697393645868284, -0.8297289276697671]]","[-0.006682288511199989, -0.12613037266160002, 1.85998267391]",28.49255276971272,"[0.9001045454057809, 0.6181332764140394, 1.5110301555767813]",0.12473606351033457,False,False,False,"[132, 173, 355, 286]"
50,img/bed/0051.jpg,bed,"[736, 460]","[[[583.0171428571429, 350.2242857142857], [45.73714285714286, 283.9842857142857], [180.32, 57.92714285714286], [707.0857142857143, 115.75571428571429], [653.4628571428572, 276.62428571428575], [133.00571428571428, 215.64142857142858], [163.49714285714285, 60.029999999999994], [692.3657142857143, 95.77857142857144], [29.965714285714288, 246.13285714285715], [576.7085714285714, 311.3214285714286], [-1.0, -1.0], [670.2857142857142, 309.2185714285714], [-1.0, -1.0], [-1.0, -1.0]], [[583.075541302857, 341.7106117074286], [44.74411272091429, 275.47061170742853], [-1.0, -1.0], [-1.0, -1.0], [659.8298270171427, 267.059183136], [138.32125558857143, 215.539183136], [163.55554130285714, 62.030611749485715], [694.5269698742857, 92.5220403209143], [30.024112720914285, 241.82489742171427], [580.97268416, 300.7048974217143], [-1.0, -1.0], [-1.0, -1.0], [-1.0, -1.0], [-1.0, -1.0]], [[576.7085714285714, 351.2757142857143], [42.582857142857144, 280.83000000000004], [-1.0, -1.0], [707.0857142857143, 107.34428571428572], [663.9771428571429, 269.26428571428573], [135.10857142857142, 214.59], [165.6, 57.92714285714286], [695.52, 89.47], [34.17142857142857, 245.08142857142857], [580.9142857142857, 308.16714285714284], [680.8000000000001, 274.52142857142854], [677.6457142857142, 305.0128571428571], [-1.0, -1.0], [-1.0, -1.0]]]",mask/bed/0051.png,internet,model/bed/IKEA_BEDDINGE/model.obj,,ikea,model/bed/IKEA_BEDDINGE/3d_keypoints.txt,model/bed/IKEA_BEDDINGE/voxel.mat,"[[0.8697908847758978, -0.0021584461446230102, -0.4934158062638464], [0.10562140885274918, 0.9776257189531807, 0.1819122635592137], [0.4819833345176172, -0.21034090128055738, 0.8505579171906882]]","[0.023548619796699997, 0.002669089802600001, 2.01456998413]",61.34493480005414,"[-0.9917534464436086, 0.4211879237450563, -1.7023747286807347]",-0.0013599132098557302,False,False,False,"[16, 74, 692, 427]"
51,img/bed/0052.jpg,bed,"[500, 375]","[[[-1.0, -1.0], [-1.0, -1.0], [-1.0, -1.0], [419.0, 131.7099991], [364.0, 274.7099991], [98.0, 129.7099991], [-1.0, -1.0], [401.0, 136.7099991], [-1.0, -1.0], [-1.0, -1.0], [372.0, 269.7099991], [359.0, 281.7099991], [102.0, 121.7099991], [99.0, 134.7099991]], [[-1.0, -1.0], [-1.0, -1.0], [-1.0, -1.0], [426.0, 126.4166679], [385.0, 267.4166679], [97.0, 126.4166679], [-1.0, -1.0], [404.0, 140.4166679], [-1.0, -1.0], [-1.0, -1.0], [361.0, 268.4166679], [353.0, 283.4166679], [90.0, 140.4166679], [105.0, 135.4166489]], [[-1.0, -1.0], [-1.0, -1.0], [-1.0, -1.0], [-1.0, -1.0], [-1.0, -1.0], [-1.0, -1.0], [-1.0, -1.0], [-1.0, -1.0], [-1.0, -1.0], [-1.0, -1.0], [-1.0, -1.0], [-1.0, -1.0], [-1.0, -1.0], [-1.0, -1.0]]]",mask/bed/0052.png,internet,model/bed/IKEA_BEDDINGE/model.obj,,ikea,model/bed/IKEA_BEDDINGE/3d_keypoints.txt,model/bed/IKEA_BEDDINGE/voxel.mat,"[[0.7325199222285417, -0.0038419854518062886, -0.680734752077547], [0.37958629685589557, 0.8323992746945834, 0.40376440002451836], [0.5650918569378959, -0.5541630505868461, 0.6112074169925962]]","[0.17634867598460008, -0.012281972179399976, 0.8290896547999995]",25.087623156432628,"[-0.5930286626786108, 0.47035188609549267, -0.38174005101187725]",-0.13524096028142582,True,False,False,"[0, 53, 423, 375]"
52,img/bed/0053.jpg,bed,"[487, 279]","[[[354.5, 217.09375], [14.5, 176.09375], [134.5, 36.09375], [439.5, 45.09375], [430.5, 147.09375], [102.5, 122.09375], [130.5, 38.09375], [457.5, 51.09375], [23.5, 151.09375], [356.5, 173.09375], [431.5, 143.09375], [436.5, 182.09375], [97.5, 134.09375], [89.5, 139.09375]], [[359.5, 224.09375], [21.5, 185.09375], [443.5, 162.09375], [454.5, 56.09375], [419.5, 155.09375], [109.5, 128.09375], [126.5, 39.09375], [440.5, 45.09375], [18.5, 152.09375], [357.5, 182.09375], [-1.0, -1.0], [-1.0, -1.0], [-1.0, -1.0], [-1.0, -1.0]], [[356.5, 220.9833374], [17.5, 184.9833374], [124.5, 40.9833374], [454.5, 51.9833374], [422.5, 157.9833374], [108.5, 131.9833374], [132.5, 39.9833374], [444.5, 47.9833374], [20.5, 147.9833374], [355.5, 173.9833374], [429.5, 183.9833374], [425.5, 211.9833374], [-1.0, -1.0], [-1.0, -1.0]]]",mask/bed/0053.png,internet,model/bed/IKEA_BEDDINGE/model.obj,,ikea,model/bed/IKEA_BEDDINGE/3d_keypoints.txt,model/bed/IKEA_BEDDINGE/voxel.mat,"[[0.8033577851140986, 0.05117388057835303, -0.5932937746539417], [0.05667816234082144, 0.9852070870680211, 0.16172378150603625], [0.5927932649838704, -0.16354885978660055, 0.7885733418346487]]","[0.0192902076952, 0.010909837025000002, 2.6718418129]",81.60446684517454,"[-1.5999651198318359, 0.4252410784892458, -2.097262847214053]",-0.053210835250504074,False,False,False,"[20, 41, 454, 253]"
53,img/bed/0054.jpg,bed,"[400, 279]","[[[-1.0, -1.0], [14.5, 211.09375], [-1.0, -1.0], [-1.0, -1.0], [386.5, 111.09375], [51.5, 117.09375], [51.5, 22.09375], [386.5, 16.09375], [9.5, 195.09375], [-1.0, -1.0], [-1.0, -1.0], [-1.0, -1.0], [-1.0, -1.0], [-1.0, -1.0]], [[-1.0, -1.0], [14.55554199, 208.9965286], [-1.0, -1.0], [-1.0, -1.0], [383.555542, 102.9965286], [54.55554199, 108.9965286], [50.55554199, 17.99652863], [386.555542, 15.99652863], [8.555541992, 181.9965286], [-1.0, -1.0], [-1.0, -1.0], [-1.0, -1.0], [-1.0, -1.0], [-1.0, -1.0]], [[394.0, 217.09375], [10.0, 205.09375], [-1.0, -1.0], [-1.0, -1.0], [382.0, 112.09375], [52.0, 117.09375], [50.0, 16.09375], [387.0, 12.09375], [12.0, 186.09375], [-1.0, -1.0], [-1.0, -1.0], [-1.0, -1.0], [-1.0, -1.0], [-1.0, -1.0]]]",mask/bed/0054.png,internet,model/bed/IKEA_BEDDINGE/model.obj,,ikea,model/bed/IKEA_BEDDINGE/3d_keypoints.txt,model/bed/IKEA_BEDDINGE/voxel.mat,"[[0.9998711777771724, 5.0131279086649426e-05, -0.016050711428006223], [0.007030431333984493, 0.8975970969646405, 0.4407607339088952], [0.014429167881357586, -0.4408167975559741, 0.8974811140668906]]","[-0.04747086160886, 0.04892745182229999, 1.33265062453]",44.037979329440006,"[0.027891725628025086, 0.5435400216237214, -1.2183560078395337]",-0.04047577667100443,True,False,False,"[15, 28, 400, 218]"
54,img/bed/0055.jpg,bed,"[300, 266]","[[[266.555542, 97.32984924], [154.555542, 87.32984924], [177.555542, 37.32984924], [277.555542, 42.32984924], [276.555542, 75.32984924], [174.555542, 65.32984924], [-1.0, -1.0], [-1.0, -1.0], [155.555542, 72.32984924], [268.555542, 82.32984924], [282.555542, 69.32984924], [275.555542, 78.32984924], [176.555542, 57.32984924], [170.555542, 69.32984924]], [[195.5, 203.09375], [85.5, 195.09375], [-1.0, -1.0], [208.5, 146.09375], [212.5, 192.09375], [104.5, 170.09375], [107.5, 140.09375], [216.5, 149.09375], [85.5, 180.09375], [196.5, 187.09375], [208.5, 177.09375], [-1.0, -1.0], [-1.0, -1.0], [-1.0, -1.0]], [[195.333252, 205.3298492], [84.33325195, 195.3298492], [-1.0, -1.0], [-1.0, -1.0], [206.333252, 181.3298416], [103.333252, 170.3298416], [107.333252, 138.3298416], [210.333252, 147.3298416], [83.33325195, 180.3298416], [196.333252, 192.3298416], [-1.0, -1.0], [-1.0, -1.0], [-1.0, -1.0], [-1.0, -1.0]]]",mask/bed/0055.png,internet,model/bed/IKEA_BEDDINGE/model.obj,,ikea,model/bed/IKEA_BEDDINGE/3d_keypoints.txt,model/bed/IKEA_BEDDINGE/voxel.mat,"[[0.8857930775930077, -0.002148000514597438, -0.4640754354435248], [0.03573942726477245, 0.9973352802769627, 0.06360056645705608], [0.46270219042824284, -0.07292273176905578, 0.8835094556167717]]","[0.00804199245499004, -0.319435098693, 3.26432618106]",48.1094448532246,"[-1.5061179880198543, 0.5566447503973587, -2.8600147028103726]",0.09756588269309062,False,False,False,"[82, 147, 214, 213]"
55,img/bed/0056.jpg,bed,"[500, 500]","[[[397.0, 314.09375], [32.0, 270.09375], [128.0, 121.09375], [459.0, 137.09375], [450.0, 250.09375], [112.0, 215.09375], [128.0, 123.09375], [468.0, 143.09375], [33.0, 237.09375], [401.0, 279.09375], [448.0, 246.09375], [-1.0, -1.0], [112.0, 216.09375], [-1.0, -1.0]], [[394.555542, 310.1076202], [37.55554199, 264.1076202], [132.555542, 121.1076202], [458.555542, 139.1076202], [450.555542, 245.1076202], [112.555542, 211.1076202], [124.555542, 120.1076202], [456.555542, 136.1076202], [40.55554199, 241.1076202], [394.555542, 276.1076202], [438.555542, 244.1076202], [426.555542, 253.1076202], [103.555542, 214.1076202], [92.55554199, 220.1076202]], [[392.0, 311.09375], [32.0, 268.09375], [129.0, 118.09375], [458.0, 137.09375], [450.0, 252.09375], [111.0, 216.09375], [131.0, 124.09375], [464.0, 143.09375], [32.0, 237.09375], [400.0, 280.09375], [448.0, 243.09375], [443.0, 252.09375], [115.0, 207.09375], [114.0, 217.09375]]]",mask/bed/0056.png,internet,model/bed/IKEA_BEDDINGE/model.obj,,ikea,model/bed/IKEA_BEDDINGE/3d_keypoints.txt,model/bed/IKEA_BEDDINGE/voxel.mat,"[[0.8678735570239957, 0.0001959317180250936, -0.4967851151446459], [0.10761944405682189, 0.9761791621595153, 0.1883939983822396], [0.4849881898349874, -0.21696590740553823, 0.8471789956935155]]","[-0.00044822645651000745, 0.0583034722764, 2.3095486596]",67.54046654386237,"[-1.1259894071390304, 0.4441787737313715, -1.9678078104387602]",-0.02523965634791334,False,False,False,"[31, 124, 472, 348]"
56,img/bed/0057.jpg,bed,"[300, 300]","[[[242.0, 192.09375], [24.0, 175.09375], [76.0, 86.09375], [276.0, 88.09375], [277.0, 162.09375], [66.0, 144.09375], [76.0, 88.09375], [284.0, 100.09375], [25.0, 152.09375], [241.0, 167.09375], [266.0, 157.09375], [-1.0, -1.0], [-1.0, -1.0], [-1.0, -1.0]], [[241.555542, 189.1076202], [25.55554199, 170.1076202], [77.55554199, 87.10762024], [277.555542, 93.10762024], [266.555542, 154.1076202], [67.55554199, 143.1076202], [74.55554199, 89.10762024], [275.555542, 88.10762024], [26.55554199, 150.1076202], [241.555542, 165.1076202], [262.555542, 150.1076202], [254.555542, 157.1076202], [-1.0, -1.0], [-1.0, -1.0]], [[239.0, 192.09375], [23.0, 176.09375], [79.0, 86.09375], [272.0, 91.09375], [265.0, 156.09375], [64.0, 142.09375], [80.0, 88.09375], [280.0, 94.09375], [22.0, 151.09375], [240.0, 166.09375], [260.0, 156.09375], [272.0, 179.09375], [70.0, 143.09375], [-1.0, -1.0]]]",mask/bed/0057.png,internet,model/bed/IKEA_BEDDINGE/model.obj,,ikea,model/bed/IKEA_BEDDINGE/3d_keypoints.txt,model/bed/IKEA_BEDDINGE/voxel.mat,"[[0.8795980682482822, -0.002264795726851423, -0.4757122124080965], [0.07096481389853161, 0.989424399355663, 0.12650436019375938], [0.4703947634936395, -0.14503181947421495, 0.8704565111582322]]","[-0.012572877099000002, 0.0156414180286, 3.23839370028]",93.78890657365334,"[-1.513374350653408, 0.4541656548890975, -2.826840660863858]",-0.005611172266937507,False,False,False,"[22, 89, 283, 213]"
57,img/bed/0058.jpg,bed,"[700, 467]","[[[591.0, 386.09375], [28.0, 268.09375], [172.0, 79.09375], [643.0, 80.09375], [-1.0, -1.0], [-1.0, -1.0], [-1.0, -1.0], [-1.0, -1.0], [23.0, 235.09375], [572.0, 309.09375], [-1.0, -1.0], [-1.0, -1.0], [-1.0, -1.0], [-1.0, -1.0]], [[580.9999619, 338.4166718], [12.99996185, 259.4166718], [188.9999619, 82.41664696], [-1.0, -1.0], [623.9999771, 232.4166565], [164.9999771, 168.4166565], [168.9999771, 82.41664696], [653.9999771, 76.41664886], [14.99997711, 230.4166489], [609.9999771, 327.4166641], [636.9999771, 238.4166641], [637.9999771, 266.4166641], [161.9999771, 201.4166641], [150.9999771, 203.4166641]], [[580.4000244, 370.8400116], [11.40002441, 258.8400116], [-1.0, -1.0], [-1.0, -1.0], [-1.0, -1.0], [167.4000244, 208.8400116], [170.4000244, 81.8400116], [649.4000244, 79.8400116], [17.40002441, 231.8400116], [588.4000244, 321.8400116], [-1.0, -1.0], [-1.0, -1.0], [-1.0, -1.0], [-1.0, -1.0]]]",mask/bed/0058.png,internet,model/bed/IKEA_BEDDINGE/model.obj,,ikea,model/bed/IKEA_BEDDINGE/3d_keypoints.txt,model/bed/IKEA_BEDDINGE/voxel.mat,"[[0.8774094474947997, 0.026399642333032495, -0.4790153654441144], [0.09991159356161053, 0.9665358653755893, 0.23627546299740923], [0.4692231184829345, -0.2551695119471535, 0.8454100692881541]]","[0.025971320911599993, 0.03597512838940001, 1.21250549804]",36.32984022290286,"[-0.5953174257057581, 0.27393755073527776, -1.0211237354493246]",-0.04414640640664195,False,False,False,"[22, 78, 660, 411]"
58,img/bed/0059.jpg,bed,"[1024, 768]","[[[928.9142857142857, 302.9485714285714], [405.2114285714286, 728.64], [43.885714285714286, 199.0857142857143], [-1.0, -1.0], [-1.0, -1.0], [191.6342857142857, 475.5657142857143], [67.29142857142857, 190.30857142857144], [690.4685714285714, 42.56], [393.50857142857143, 678.9028571428571], [925.9885714285714, 270.7657142857143], [-1.0, -1.0], [-1.0, -1.0], [169.69142857142856, 488.7314285714286], [175.54285714285714, 501.89714285714285]], [[923.7942857142857, 300.02285714285716], [392.77714285714285, 724.2514285714286], [37.30285714285714, 199.0857142857143], [663.4057142857143, 38.17142857142857], [-1.0, -1.0], [187.97714285714287, 472.64], [59.245714285714286, 188.84571428571428], [680.96, 42.56], [388.3885714285714, 677.44], [917.9428571428572, 270.7657142857143], [-1.0, -1.0], [-1.0, -1.0], [176.27428571428572, 490.19428571428574], [176.27428571428572, 498.9714285714286]], [[928.9142857142857, 286.85714285714283], [397.89714285714285, 714.0114285714286], [58.51428571428571, 184.45714285714286], [683.1542857142857, 45.48571428571429], [-1.0, -1.0], [182.85714285714286, 474.10285714285715], [62.902857142857144, 191.77142857142857], [694.8571428571429, 49.87428571428571], [694.8571428571429, 49.87428571428571], [694.8571428571429, 49.87428571428571], [-1.0, -1.0], [-1.0, -1.0], [171.15428571428572, 479.95428571428573], [-1.0, -1.0]]]",mask/bed/0059.png,internet,model/bed/IKEA_BEDDINGE/model.obj,,ikea,model/bed/IKEA_BEDDINGE/3d_keypoints.txt,model/bed/IKEA_BEDDINGE/voxel.mat,"[[0.7177161709545453, 0.08398704729882697, 0.6912522505108902], [-0.39241039170916037, 0.8688435679746926, 0.3018690757061229], [-0.5752369793650345, -0.4879108835382034, 0.6565404688943101]]","[-0.06411276900169999, 0.06517147687159996, 1.0555900930700002]",30.444466813081146,"[0.678803192429885, 0.4637947186312616, -0.6683927722910892]",-0.08619185212622198,False,False,False,"[65, 58, 951, 717]"
59,img/bed/0060.jpg,bed,"[236, 236]","[[[174.0, 145.09375], [19.0, 129.09375], [66.0, 70.09375], [220.0, 72.09375], [209.0, 128.09375], [55.0, 111.09375], [66.0, 67.09375], [220.0, 73.09375], [20.0, 129.09375], [174.0, 142.09375], [212.0, 126.09375], [213.0, 129.09375], [54.0, 110.09375], [57.0, 112.09375]], [[14.72442627, 138.2784367], [172.7244263, 154.2784367], [209.7244263, 146.2784367], [221.7244263, 76.27843666], [214.7244263, 70.27843666], [63.72442627, 69.27843666], [63.72442627, 62.27843666], [60.72442627, 109.2784367], [14.72442627, 121.2784367], [172.7244263, 135.2784367], [202.7244263, 120.2784367], [-1.0, -1.0], [-1.0, -1.0], [-1.0, -1.0]], [[171.0, 147.09375], [14.0, 136.09375], [64.0, 68.09375], [211.0, 72.09375], [203.0, 121.09375], [61.0, 106.09375], [62.0, 67.09375], [209.0, 70.09375], [14.0, 117.09375], [172.0, 132.09375], [212.0, 119.09375], [212.0, 137.09375], [-1.0, -1.0], [55.0, 102.09375]]]",mask/bed/0060.png,internet,model/bed/IKEA_BEDDINGE/model.obj,,ikea,model/bed/IKEA_BEDDINGE/3d_keypoints.txt,model/bed/IKEA_BEDDINGE/voxel.mat,"[[0.8124469791210408, 0.03471856497188298, -0.5820004530611538], [0.06755428509606384, 0.9858966045913691, 0.15311532784267318], [0.579108215001527, -0.16371471009503913, 0.7986433302897123]]","[0.0037413588954899983, 0.006078042571699997, 2.98594480012]",86.82161038169491,"[-1.7326354168437474, 0.4827208711655383, -2.3834580681378545]",-0.03545503145621015,False,False,False,"[17, 72, 219, 171]"
60,img/bed/0061.jpg,bed,"[500, 500]","[[[362.0, 333.09375], [33.0, 286.09375], [-1.0, -1.0], [468.0, 171.09375], [435.0, 257.09375], [122.0, 231.09375], [141.0, 141.09375], [449.0, 150.09375], [38.0, 255.09375], [361.0, 284.09375], [452.0, 271.09375], [445.0, 307.09375], [-1.0, -1.0], [-1.0, -1.0]], [[364.9999847, 325.083313], [34.99998474, 285.083313], [-1.0, -1.0], [467.9999847, 161.083313], [432.9999847, 267.083313], [128.9999847, 231.083313], [140.9999847, 141.083313], [452.9999847, 155.083313], [31.99998474, 249.083313], [366.9999847, 287.083313], [441.9999847, 257.083313], [437.9999847, 271.083313], [124.9999847, 221.083313], [118.9999847, 235.083313]], [[365.4000244, 332.3399963], [35.40002441, 287.3399963], [-1.0, -1.0], [468.4000244, 163.3399963], [434.4000244, 263.3399963], [126.4000244, 235.3399963], [139.4000244, 143.3399963], [453.4000244, 154.3399963], [34.40002441, 253.3399963], [370.4000244, 290.3399963], [455.4000244, 273.3399963], [445.4000244, 312.3399963], [-1.0, -1.0], [-1.0, -1.0]]]",mask/bed/0061.png,internet,model/bed/IKEA_BEDDINGE/model.obj,,ikea,model/bed/IKEA_BEDDINGE/3d_keypoints.txt,model/bed/IKEA_BEDDINGE/voxel.mat,"[[0.8005433028500023, 0.03152608609525603, -0.5984450903445728], [0.08444404288510145, 0.9827171349987516, 0.1647307991878395], [0.593295561995224, -0.18240926093638907, 0.7840454308529651]]","[0.012091513768599996, 0.0219054033169, 2.29938940321]",67.29173046528,"[-1.375747089409219, 0.39752190835183393, -1.799198142883799]",-0.03433486811042982,False,False,False,"[34, 145, 463, 364]"
